stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,118.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,8.56,0,5.35,6.42,37.44,0,0,0,0,0,0,0,0,48.14,0,4.28,16.05,182.93,481.41,0,0,171.17,3.21,28.88,35.3,1.07,0,74.89,0,0,0,1.07,0,0,8.56,0,0,4.28
21Day,52.2,16.06,4.02,81.65,5.35,64.25,0,5.35,1.34,0,72.28,2.68,4.02,6.69,443.05,0,8.03,22.76,701.39,1653.09,0,0,1931.5,2.68,73.62,34.8,6.69,2.68,218.18,57.56,0,0,5.35,4.02,25.43,18.74,0,0,1121.69
3Month,1.6,2.56,0.32,11.52,0,0,2.56,0.64,0,1.28,15.68,0,11.2,39.35,5.76,3.84,0.32,1.92,86.07,19.84,0.96,0,8,2.88,1.6,0,2.24,0,0.32,2.88,0.32,1.92,0,0,0,0,0.96,1.6,467.77
22Month,1.09,4.37,3.28,8.2,0,0,1.09,0.55,0,2.19,25.69,25.15,36.63,19.13,10.39,7.11,0,1.64,139.94,7.65,0,2.19,20.77,0,0,0,2.73,1.64,0,2.19,0,1.64,0.55,0.55,0,0,0,0,265.67
