stage,Epithelial.cell,Granulocyte,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Oocyte,Osteoblast,Primordial.germ.cell
72hpf,0,0,0,0,0,2.13958228293216,0,3.20937342439823,0
21Day,1.33853308820331,0,0,0,1.33853308820331,1.33853308820331,0,10.7082647056265,0
22Month,0,0.546654651197433,9.8397837215538,1.09330930239487,0,0,3.82658255838203,0,1.09330930239487
