stage,Epithelial.cell,Erythrocyte,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,57.2096640199024,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,2.13958228293216,78.0947533270237,0,2.13958228293216,0,1.06979114146608,0
21Day,4.01559926460992,1.33853308820331,0,1.33853308820331,0,28.1091948522695,0,0,0,0,0
3Month,0,0,0.319949299554195,0.319949299554195,0,2.55959439643356,0,0,1.59974649777098,0,0.319949299554195
