stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,12.26,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,0,20.43,4.09,36.78,0,0,0,0,12.26,126.68,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,14.98,12.84,0,42.79,5.35,11.77,0,0,0,0,1.07,0,0,0,0,2.14,0,12.84,72.75,5.35,77.02,0,7.49,1.07,0,706.06,196.84,3.21,4.28,0,164.75,1.07,1.07,35.3,1.07,7.49,0,0,0
21Day,25.43,4.02,1.34,89.68,4.02,26.77,0,16.06,0,0,1.34,0,0,1.34,0,22.76,0,5.35,42.83,18.74,129.84,0,0,14.72,0,191.41,74.96,1.34,12.05,0,80.31,16.06,1.34,14.72,1.34,4.02,1.34,0,12.05
3Month,0.32,4.16,0,24.32,0.32,0,0.64,0.64,0.32,1.6,5.44,0.32,0,12.48,4.48,0.96,4.48,1.6,9.6,6.08,11.52,2.88,0,3.2,1.28,0.64,0.32,1.6,2.56,0,4.16,0.32,13.44,0.32,0,0.32,7.04,2.56,5.44
22Month,0,5.47,0,13.12,0,0,0.55,0,0,1.64,13.12,5.47,0,43.73,6.01,3.28,4.92,0.55,3.83,13.67,23.51,0.55,1.09,2.19,0,1.64,0,4.92,8.75,0.55,2.73,0,0.55,1.09,0.55,0,3.83,0,5.47
