stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.14,0,4.28,0,0,0,0,0,10.7,0,0,1.07,64.19,3.21,1.07,3.21,0,116.61,0,17.12,28.88,22.47,0,0,0,3.21,0,0,0,2.14,0,0,0,0,0,0
21Day,10.71,1.34,4.02,30.79,1.34,21.42,0,4.02,0,4.02,0,198.1,0,1.34,5.35,2.68,6.69,4.02,22.76,0,1.34,2.68,17.4,30.79,21.42,1.34,2.68,0,6.69,12.05,0,1.34,1.34,1.34,4.02,1.34,0,0,5.35
3Month,4.16,9.92,31.04,100.14,0.32,0,20.48,1.28,32.31,25.92,0.96,7625.03,36.15,4.48,134.38,24.32,29.44,25.6,36.15,9.28,6.4,19.52,221.08,5.12,1.28,6.08,7.04,0,2.24,104.62,0.96,36.15,2.24,0.32,0,0.32,18.24,11.2,31.04
22Month,0.55,15.85,13.12,33.35,0,0,16.95,0.55,8.75,18.59,3.83,7282.53,6.01,2.19,71.07,0.55,3.83,18.59,23.51,0.55,108.24,4.92,14.21,1.64,0,3.83,8.2,6.01,1.64,18.04,0,17.49,1.64,2.73,0,0,0.55,0,12.03
