stage,Endothelial.cell,Erythrocyte,Hepatocyte,Neural.cell,Neural.progenitor.cell
72hpf,0,0,0,6.41874684879647,1.06979114146608
21Day,0,1.33853308820331,0,9.36973161742315,1.33853308820331
22Month,0.546654651197433,0,1.09330930239487,0,0
