stage,Enterocyte,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Muscle.cell,Primordial.germ.cell
21Day,0,0,0,1.33853308820331,1.33853308820331,0,5.35413235281323
3Month,0,0,0.639898599108391,0,0,0.319949299554195,0.639898599108391
22Month,0.546654651197433,0.546654651197433,2.18661860478973,0,0,0,0.546654651197433
