stage,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neurosecretory.cell,Pancreatic.cell
24hpf,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,3.20937342439823,0,0
21Day,0,1.33853308820331,0,1.33853308820331,1.33853308820331,0
22Month,1.6399639535923,0,0,0,0,1.09330930239487
