stage,Cardiomyocyte,Epithelial.cell..Brain.,Granulosa.cell,Hepatocyte,Immune.cell,Ionocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.pigment.epithelial.cell
72hpf,1.06979114146608,1.06979114146608,0,0,0,0,0,1.06979114146608,2.13958228293216,0,0,4.27916456586431,0
21Day,0,0,0,0,0,0,0,0,1.33853308820331,1.33853308820331,0,0,1.33853308820331
3Month,0,0,0,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0.319949299554195,0,0
22Month,0,0,0.546654651197433,2.73327325598717,0,0,0,0,0,0,0,0,0
