stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,2.14,0,4.28,2.14,2.14,0,0,0,1.07,0,0,0,1.07,0,0,0,0,0
21Day,4.02,0,1.34,6.69,0,5.35,0,0,0,0,0,0,91.02,0,1.34,1.34,0,4.02,0,5.35,0,2.68,0,0,9.37,0,0,0,0,5.35,12.05,0,0,4.02,0,1.34,0,0,1.34
3Month,2.24,9.28,18.88,101.1,0.32,0,36.15,0.96,0.32,20.8,23.36,0,5285.88,20.48,2.56,96.3,19.52,25.92,19.84,31.04,2.88,5.76,8,12.8,7.68,0,3.52,9.6,0,1.92,75.51,0.32,26.56,1.92,0,0.96,15.68,16.64,30.72
22Month,4.37,13.12,13.12,38.27,0.55,0,43.19,2.19,0,7.65,35.53,11.48,10871.32,8.2,3.28,61.23,2.73,6.01,25.69,47.56,0.55,426.94,9.29,0.55,2.19,0.55,4.92,23.51,3.83,2.73,25.69,0,7.65,4.37,3.28,0,1.64,0,16.4
