stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,77.64,0,4.09,0,8.17,0,0,0,0,0,0,0,8.17,65.38,77.64,106.25,0,0,0,4.09,57.21,1152.37,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
72hpf,14.98,19.26,0,34.23,6.42,7.49,0,3.21,0,0,0,0,0,7.49,0,11.77,43.86,4.28,77.02,0,8.56,0,2.14,93.07,441.82,0,1.07,0,42.79,4.28,0,0,19.26,0,1.07,4.28,0,0,0
21Day,38.82,4.02,1.34,52.2,1.34,115.11,0,70.94,0,6.69,0,2.68,1.34,37.48,0,2.68,21.42,10.71,144.56,1.34,0,14.72,1.34,29.45,128.5,0,2.68,0,54.88,13.39,0,8.03,16.06,1.34,5.35,2.68,0,1.34,14.72
3Month,1.6,2.88,1.6,45.43,0.64,0,0.32,4.16,3.2,26.56,0,35.19,16.32,5.44,13.12,3.2,11.2,14.08,14.08,1.28,0.64,1.92,2.88,2.88,2.24,2.24,2.56,0,0.64,8.64,0.32,1077.27,0.96,0,0,0,8.64,473.84,29.12
22Month,0,1.64,1.64,7.65,0,0,2.19,2.73,1.09,30.07,3.83,44.83,9.84,15.85,9.29,0.55,1.64,21.32,10.93,0,2.19,1.09,0.55,0.55,0.55,1.64,1.64,0.55,0.55,0.55,0,110.97,0,0,0,0,0,2.19,4.92
