stage,Epithelial.cell,Hepatocyte,Osteoblast,Retinal.pigment.epithelial.cell
72hpf,0,0,0,1.06979114146608
21Day,0,0,1.33853308820331,1.33853308820331
22Month,0.546654651197433,0.546654651197433,0,0
