stage,Epithelial.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.cell
24hpf,0,0,8.17280914570035,0,0,24.518427437101,4.08640457285017,0,0,0
72hpf,0,1.06979114146608,0,2.13958228293216,2.13958228293216,2.13958228293216,0,0,0,0
21Day,1.33853308820331,0,0,0,1.33853308820331,1.33853308820331,0,1.33853308820331,1.33853308820331,1.33853308820331
