stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,16.35,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,12.26,16.35,16.35,69.47,0,0,0,0,24.52,617.05,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,27.81,2.14,0,18.19,4.28,9.63,0,1.07,0,0,0,0,0,0,0,2.14,0,11.77,48.14,2.14,40.65,0,4.28,1.07,0,266.38,150.84,0,3.21,0,31.02,1.07,0,12.84,1.07,1.07,4.28,0,0,0
21Day,21.42,2.68,1.34,38.82,1.34,16.06,0,10.71,0,1.34,0,0,0,1.34,0,22.76,1.34,5.35,17.4,6.69,34.8,0,0,1.34,0,58.9,36.14,0,0,0,12.05,5.35,1.34,5.35,1.34,0,0,0,0,8.03
3Month,4.16,2.88,1.92,39.35,0.64,0,0.64,1.28,0.32,13.12,16.96,0,0,55.35,14.4,1.92,24.96,3.2,10.88,13.12,10.56,1.28,0,11.84,1.92,5.12,2.88,2.24,4.48,0,0.96,3.52,152.62,0.32,0,0,0,5.44,28.48,21.44
22Month,2.73,8.75,2.19,24.6,0,0,0.55,0.55,0,5.47,31.16,6.01,0,182.04,8.75,5.47,35.53,0,1.09,17.49,16.4,0,8.75,5.47,0,1.64,1.09,4.92,4.92,1.09,0,1.09,13.12,1.09,0.55,0,1.09,1.09,0,6.56
