stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Ionocyte,Macrophage,Nephron.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,1.33853308820331,0,0
3Month,0,1.27979719821678,0.319949299554195,0.959847898662586,0.319949299554195,0.319949299554195,0.319949299554195,0,0.639898599108391,18.5570593741433
22Month,0,0,0,0.546654651197433,0,0,0,0,1.09330930239487,0
