stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Immune.progenitor.cell,Macrophage,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,0,4.08640457285017,4.08640457285017,28.6048320099512,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,13.907284839059,0,0,0,0,1.06979114146608,0
21Day,0,1.33853308820331,0,0,0,1.33853308820331,0,6.69266544101654,1.33853308820331,1.33853308820331,0,0,0,0
3Month,0,0.319949299554195,0,0.319949299554195,0,0,0,0,0,0,0,7.0388845901923,0,0.959847898662586
22Month,0,0,0.546654651197433,0,1.09330930239487,0,0,0,0,0,0.546654651197433,0,0,0
