stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0
21Day,0,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0
3Month,0.639898599108391,2.87954369598776,0,0.639898599108391,0.319949299554195,1.59974649777098,0.639898599108391,0.319949299554195,0.319949299554195,0,0.639898599108391,27.835589061215,67.8292515054894,0.639898599108391
