stage,Epithelial.cell,Erythroid.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,12.2592137185505,0,0,0,0,0
72hpf,3.20937342439823,0,1.06979114146608,1.06979114146608,1.06979114146608,2.13958228293216,1.06979114146608,0,0,0,0
21Day,0,1.33853308820331,0,1.33853308820331,2.67706617640661,1.33853308820331,0,1.33853308820331,0,0,0
3Month,0.319949299554195,0,0,0,0,0,0,0,0.319949299554195,0.319949299554195,0.959847898662586
