stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,0,0,4.08640457285017,0,0,0,0,4.08640457285017,0,0,0,0,118.505732612655,4.08640457285017,0,0,0,0
72hpf,2.13958228293216,0,0,2.13958228293216,1.06979114146608,0,0,2.13958228293216,0,0,1.06979114146608,22.4656139707876,28.8843608195841,0,3.20937342439823,1.06979114146608,1.06979114146608,0
21Day,0,1.33853308820331,0,1.33853308820331,1.33853308820331,2.67706617640661,0,0,2.67706617640661,4.01559926460992,0,13.3853308820331,16.0623970584397,2.67706617640661,0,0,0,0
3Month,0,0,0,0,0,0,0.319949299554195,0,0.319949299554195,0,0,0,0,0,0,0,0,0.319949299554195
