stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Retinal.cell,Retinal.pigment.epithelial.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,8.17280914570035,8.17280914570035,8.17280914570035,8.17280914570035,0,0,0
72hpf,0,0,0,9.6281202731947,0,1.06979114146608,0,3.20937342439823,0,6.41874684879647,2.13958228293216,2.13958228293216,10.6979114146608,0,0,1.06979114146608
21Day,2.67706617640661,0,1.33853308820331,34.801860293286,0,13.3853308820331,1.33853308820331,4.01559926460992,0,38.8174595578959,5.35413235281323,0,21.4165294112529,4.01559926460992,1.33853308820331,0
3Month,0,0,0,0,0.639898599108391,0,0,0,0.319949299554195,0.639898599108391,0,0,0,0,0,0
