stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,32.69,0,0,0,0,0,0,0,0,0,0,0,0,61.3,4.09,0,16.35,0,0,0,28.6,0,175.72,12.26,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,0,0,10.7,59.91,1.07,0,0,0,0,0,0,0,0,0,0,5.35,16.05,1.07,20.33,0,0,0,4.28,26.74,29.95,1.07,0,0,23.54,0,2.14,23.54,2.14,11.77,0,0,0
21Day,2.68,1.34,0,16.06,66.93,1.34,0,1.34,0,0,0,0,0,0,5.35,0,1.34,13.39,0,18.74,0,0,5.35,1.34,12.05,12.05,0,0,0,2.68,1.34,8.03,4.02,0,1.34,0,0,1.34
3Month,0.96,10.88,2.88,192.93,17.28,0,0.96,0.32,0.32,5.44,10.56,0,49.91,10.56,0,16.64,49.27,15.04,10.88,27.2,26.88,0.96,14.08,11.52,13.44,1.28,2.56,2.24,0,0.64,7.68,295.63,4.48,0.32,7.68,6.72,2094.07,8.32
22Month,0,9.84,2.19,101.68,7.11,0,1.64,0,0,1.09,4.37,6.56,60.13,0.55,2.19,7.65,4.92,4.37,7.65,21.32,3.28,4.37,6.56,0.55,6.56,1.64,0.55,2.19,0.55,0,2.73,111.52,1.64,7.11,2.73,1.09,9.29,0
