stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,8.17,384.12,8.17,4.09,0,0,0,0,0,40.86,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,44.93,2.14,0,1.07,0,0,0,0,0,0,0,0,55.63,557.36,0,6.42,0,5.35,0,0,37.44,9.63,1.07,0,0,6.42,0,0,3.21,0,0,1.07,0,0,0
21Day,1.34,0,2.68,613.05,6.69,0,0,0,6.69,0,0,0,0,6.69,14.72,36.14,689.34,1.34,16.06,0,1.34,0,0,24.09,9.37,2.68,0,0,6.69,10.71,0,0,6.69,5.35,1.34,0,0,1.34
3Month,0.32,1.92,14.4,326.99,0,1.6,0.64,0.32,27.84,6.72,0,25.92,7.36,0.96,150.38,22.4,10.56,3.2,6.4,2.56,0.96,1.92,2.24,3.2,0,7.04,0,0,0.64,6.08,4.48,0,0,0,0,0.64,4.16,3.52
22Month,0,8.75,33.89,184.22,0,1.09,0.55,0,83.09,25.15,7.11,129.01,9.29,4.37,322.53,13.12,5.47,11.48,14.21,1.09,6.01,5.47,0,4.92,0.55,9.29,3.83,1.09,0,1.09,0.55,1.64,1.64,0,0,2.19,0,7.11
