stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Osteoblast,Primordial.germ.cell,Retinal.cell
21Day,0,0,1.33853308820331,0,1.33853308820331,1.33853308820331,0,1.33853308820331
3Month,0.319949299554195,0,0,0.319949299554195,0,0,0.319949299554195,0
22Month,0,4.37323720957947,0,0,0,0,0,0
