stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,36.78,0,2954.47,0,0,0,4.09,0,0,0,0,0,0,0,0,4.09,69.47,24.52,1242.27,0,0,0,4.09,32.69,580.27,0,0,0,645.65,0,0,0,0,0,0,0,0,0
72hpf,104.84,26.74,0,425.78,33.16,95.21,0,0,0,0,2.14,0,0,0,1.07,0,19.26,3138.77,11.77,3376.26,0,2.14,35.3,0,473.92,251.4,1.07,4.28,0,4958.48,1.07,0,80.23,2.14,10.7,149.77,0,0,0
21Day,54.88,33.46,6.69,133.85,6.69,82.99,0,16.06,1.34,1.34,4.02,0,16.06,4.02,20.08,21.42,8.03,618.4,24.09,6000.64,1.34,2.68,262.35,1.34,165.98,91.02,1.34,4.02,0,2015.83,163.3,0,44.17,17.4,34.8,42.83,1.34,0,12.05
3Month,6.4,17.92,1.92,50.87,4.16,0,6.72,0.64,272.28,6.4,74.87,0.32,44.15,12.48,1.92,24.64,5.76,311.31,24.32,2220.13,297.23,0.32,39.99,7.68,5.76,1.6,3.52,1.92,0,16.96,12.48,20.16,5.44,0,0,6.72,6.72,28.16,15.04
22Month,2.73,15.31,0.55,19.68,2.19,0,18.04,0,124.64,1.64,34.99,1.64,72.71,5.47,2.73,9.84,1.09,25.69,15.31,2342.96,51.93,2.19,44.28,1.09,4.92,3.83,3.28,4.37,1.09,4.37,2.19,3.28,3.28,2.19,0,2.19,1.09,0,9.29
