stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,4.09,0,8.17,0,4.09,0,0,0,0,0,0,0,53.12,57.21,0,0,0,0,4.09,40.86,28.6,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,2.14,4.28,25.67,0,1.07,0,1.07,0,0,0,1.07,0,16.05,11.77,1.07,9.63,0,136.93,1.07,0,334.84,33.16,2.14,0,0,10.7,0,0,1.07,0,1.07,0,0,0
21Day,4.02,4.02,0,37.48,1.34,5.35,0,2.68,0,6.69,0,28.11,0,22.76,2.68,45.51,34.8,26.77,17.4,0,1.34,0,0,645.17,8.03,0,0,0,5.35,2.68,0,1.34,1.34,0,0,0,14.72
3Month,5.44,141.1,2.24,50.23,2.88,0,4.48,1.28,13.44,1361.7,0,372.1,149.1,55.03,12.16,5.76,37.75,151.02,24,2.88,0.96,11.2,6.72,5.12,0.64,9.28,2.24,0,7.36,16.96,12.48,1.92,0.64,0,12.48,27.84,42.87
22Month,3.83,106.6,12.57,66.69,9.29,0,23.51,2.19,19.13,2445.19,39.91,8088.3,126.82,85.82,32.25,6.56,32.8,1041.38,44.83,1.64,67.24,10.39,0.55,7.11,0,17.49,13.67,19.13,1.09,11.48,3.28,8.2,8.2,0.55,3.28,0,63.96
