stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,4.09,0,392.29,57.21,0,0,0,0,8.17,0,0,0,0,0,0,44.95,81.73,57.21,0,0,0,0,16.35,163.46,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,33.16,4.28,0,68.47,5622.82,54.56,0,2.14,0,0,0,0,0,1.07,0,9.63,2920.53,9.63,98.42,0,7.49,2.14,0,411.87,164.75,10.7,1.07,0,100.56,1.07,0,18.19,1.07,1.07,1.07,0,0,0
21Day,88.34,5.35,6.69,744.22,7051.39,104.41,0,18.74,0,4.02,0,22.76,6.69,37.48,14.72,12.05,1978.35,16.06,187.39,0,1.34,12.05,1.34,149.92,72.28,8.03,8.03,0,84.33,147.24,0,54.88,1.34,52.2,5.35,0,0,20.08
3Month,2.24,14.08,6.4,302.67,1021.6,0,0.32,10.56,7.68,12.48,0,39.67,16.96,1.92,14.72,8.64,302.99,10.88,115.82,40.31,0.64,9.28,1.28,37.75,2.88,5.12,1.6,0,5.76,38.07,66.87,1.28,0,0,0.64,7.04,23.04,6.08
22Month,0.55,28.43,7.11,113.7,541.73,0,1.64,0.55,1.09,6.01,18.04,40.45,2.19,0,3.28,1.09,248.18,6.56,166.73,6.56,2.19,5.47,0,12.03,0.55,178.76,1.09,1.09,3.83,0.55,0.55,0,0.55,0,0.55,0,0,1.64
