stage,Enterocyte,Epithelial.cell,Ionocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,4.08640457285017,0,8.17280914570035
72hpf,0,0,0,0,1.06979114146608,1.06979114146608
21Day,0,0,0,0,1.33853308820331,1.33853308820331
3Month,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0
