stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,25.6749873951859,3.20937342439823,1.06979114146608,0,0,0,0,0,0
21Day,1.33853308820331,0,0,1.33853308820331,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0623970584397,2.67706617640661,2.67706617640661,0,0,1.33853308820331,0,0,1.33853308820331
3Month,0,0.319949299554195,0.319949299554195,3.51944229509615,0.639898599108391,0,0,0.319949299554195,0,0,3.19949299554195,0.639898599108391,1.27979719821678,0,1.59974649777098,0,1.27979719821678,0.639898599108391,0,0.319949299554195,0.639898599108391,0.639898599108391,0.319949299554195,11.518174783951,3.83939159465034,0.319949299554195,0.319949299554195,1.27979719821678,2.23964509687937,0
22Month,0,1.09330930239487,0.546654651197433,4.9198918607769,0,0,0.546654651197433,0,1.09330930239487,1.09330930239487,63.9585941900997,0,6.5598558143692,0.546654651197433,0.546654651197433,1.6399639535923,1.09330930239487,0,2.18661860478973,0,0.546654651197433,2.18661860478973,0,16.399639535923,1.09330930239487,1.09330930239487,0.546654651197433,1.09330930239487,0,0
