stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,49.04,53.12,0,36.78,4.09,4.09,0,4.09,0,0,0,4.09,0,0,0,4.09,4.09,4.09,20.43,192.06,0,0,0,4.09,73.56,1062.47,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,29.95,19.26,0,32.09,9.63,9.63,0,1.07,0,0,0,0,0,0,2.14,1.07,2.14,14.98,1.07,92,0,3.21,5.35,0,456.8,180.79,2.14,7.49,64.19,0,0,46,1.07,0,2.14,0,0,0
21Day,49.53,10.71,0,116.45,5.35,50.86,0,21.42,0,0,1.34,0,4.02,2.68,17.4,2.68,8.03,17.4,25.43,119.13,0,0,13.39,0,323.93,92.36,6.69,24.09,28.11,16.06,0,40.16,1.34,6.69,0,0,0,5.35
3Month,0.32,6.08,0,13.12,0.32,0,0.32,0.64,3.2,3.52,0,0,15.36,1.6,0.96,1.92,1.6,5.44,4.8,12.8,4.8,0,2.24,0.96,0.64,0,1.92,4.48,0.96,1.28,4.8,3.52,0,0,0.32,5.12,0.32,5.76
22Month,0.55,10.39,1.09,17.49,0,0,2.73,0,1.09,6.56,2.73,0,77.62,2.19,3.28,4.37,0.55,0.55,4.37,6.56,2.19,1.09,1.09,0.55,0.55,0.55,3.28,2.73,0,1.09,1.64,6.01,0.55,0,0,0.55,0,3.28
