stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,9.63,0,0,0,0,0,0,0,0,0,0,0,1.07,2.14,1.07,7.49,0,0,0,0,3.21,3.21,0,0,2.14,0,0,0,0,0,0,0,0
21Day,0,0,0,22.76,0,2.68,0,0,2.68,0,0,0,0,0,0,0,1.34,1.34,18.74,0,0,2.68,0,0,0,0,0,0,1.34,0,0,1.34,0,0,0,0
3Month,0.32,0.64,7.68,145.26,0,0,0.96,0.32,55.67,2.56,0,13.76,1.28,0.64,15.68,3.84,84.47,6.72,14.72,0.96,0,0.96,19.52,0.96,0.32,1.92,0.96,0.32,0.64,3.2,0,0,0,0.96,0.32,5.76
22Month,0,1.09,3.28,22.41,1.09,0,1.09,0,16.4,3.83,1.09,56.85,4.92,1.64,9.29,2.19,10.93,9.29,19.68,1.09,1.09,2.19,2.19,0.55,0,0.55,1.64,0,0.55,3.28,0.55,0,1.09,0,0,1.09
