stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Ionocyte,Macrophage,Neural.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0,0,0,0,2.13958228293216,0,0
3Month,0,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,0.639898599108391,0.639898599108391
22Month,0.546654651197433,0,0.546654651197433,0,0,0,0,0,0
