stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,20.4320228642509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0,36.3728988098467,0,0,0,0,0,0,0,2.13958228293216,0,0,1.06979114146608,0,0,0,0,0
21Day,0,0,14.7238639702364,1.33853308820331,0,0,0,0,0,2.67706617640661,0,1.33853308820331,96.3743823506381,0,1.33853308820331,0,0,1.33853308820331,0,0,0,0,0,0,0,0,1.33853308820331,0,0
3Month,0.319949299554195,0.959847898662586,86.0663615800786,0,0.319949299554195,0.959847898662586,0,3.51944229509615,0.639898599108391,0,8.95858038751747,1.27979719821678,1.91969579732517,2.87954369598776,1.27979719821678,0.319949299554195,0,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0.319949299554195,0,1.27979719821678,1.59974649777098,0,0.639898599108391,0.319949299554195
22Month,0.546654651197433,0,3.82658255838203,0,0.546654651197433,0,1.09330930239487,15.8529848847256,0,0,3.2799279071846,0,0.546654651197433,1.6399639535923,0.546654651197433,0,1.09330930239487,0,0,0,0,0.546654651197433,0,0,0,0.546654651197433,0.546654651197433,0,0
