stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,212.49,102.16,0,331,0,4.09,0,4.09,0,0,0,0,93.99,0,0,4.09,0,69.47,224.75,437.25,903.1,0,0,0,0,384.12,5406.31,0,0,0,110.33,0,0,0,0,0,0,28.6,0,0,0
72hpf,318.8,50.28,0,251.4,69.54,138,0,25.67,0,0,6.42,1.07,0,5.35,0,46,2.14,290.98,633.32,56.7,546.66,0,106.98,7.49,33.16,2119.26,1339.38,14.98,13.91,0,450.38,41.72,0,6.42,130.51,31.02,19.26,82.37,0,0,0
21Day,518.01,44.17,45.51,1305.07,44.17,431.01,0,390.85,0,6.69,21.42,0,0,149.92,20.08,271.72,135.19,120.47,602.34,220.86,1330.5,4.02,2.68,104.41,14.72,820.52,721.47,12.05,28.11,0,555.49,207.47,0,25.43,128.5,62.91,81.65,53.54,4.02,0,84.33
3Month,17.92,72.63,62.07,1161.1,6.72,0,29.44,31.67,2.56,118.7,149.1,1.92,0,3777.64,235.8,51.51,864.5,133.1,397.7,262.36,455.93,139.18,6.4,95.66,109.1,32.63,14.4,45.11,27.52,0,20.8,106.86,1.28,629.66,7.68,1.92,0,6.72,77.11,70.39,161.89
22Month,14.21,107.14,71.07,449.9,1.64,0,41.55,32.8,1.64,91.84,232.87,194.61,0,8102.52,133.93,159.62,958.83,32.25,125.73,345.49,605.15,21.32,195.16,72.71,10.39,31.71,8.2,58.49,49.75,28.43,24.05,22.41,0,293.55,24.6,26.79,0,4.92,13.12,0,64.51
