stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,0,4.08640457285017,0,0,0,0,4.08640457285017,0,163.456182914007,0,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,11.7677025561269,4.27916456586431,0,0,0,0,2.13958228293216,524.197659318378,0,2.13958228293216,0,0,19.2562405463894,10.6979114146608,3.20937342439823,0,2.13958228293216,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0.319949299554195,0,0,0.319949299554195,0,0,0,0,0,0.319949299554195
22Month,0,0.546654651197433,0,0,0.546654651197433,4.37323720957947,0.546654651197433,0.546654651197433,0,0,0.546654651197433,1.09330930239487,0,0,0,0,0,0.546654651197433,0,0.546654651197433
