stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,24.52,0,61.3,20.43,0,0,0,0,0,0,0,0,0,0,4.09,8.17,8.17,77.64,0,0,0,4.09,4.09,653.82,0,0,0,8.17,0,0,0,0,4.09,0,0,0
72hpf,4.28,13.91,0,25.67,19.26,2.14,0,0,0,0,0,0,0,2.14,0,4.28,33.16,2.14,36.37,0,0,1.07,0,44.93,81.3,0,0,0,29.95,0,0,32.09,0,20.33,0,0,0
21Day,10.71,1.34,0,33.46,13.39,2.68,0,2.68,0,1.34,0,0,0,5.35,1.34,5.35,9.37,0,28.11,0,0,0,0,18.74,28.11,2.68,2.68,0,8.03,6.69,4.02,12.05,0,4.02,0,0,0
3Month,1.28,19.2,1.28,92.79,5.12,0,0.64,1.6,3.52,8,0.64,52.79,9.6,2.24,8.96,23.68,33.27,8,62.71,17.6,0.96,2.56,5.12,9.28,3.2,6.08,1.92,0,2.88,3.84,234.84,3.2,0,3.52,20.48,331.47,6.4
22Month,0,19.68,0,43.19,0.55,0,1.64,2.73,1.64,6.56,7.11,59.04,3.28,6.01,9.29,3.83,7.11,10.93,54.67,0.55,2.19,6.56,0.55,4.92,1.09,2.19,0,2.19,2.73,0,55.76,3.28,0.55,1.09,0.55,0.55,1.64
