stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,14.98,1.07,0,65.26,6.42,8.56,0,0,0,0,0,0,0,0,0,7.49,2110.7,1.07,14.98,0,0,0,0,100.56,31.02,0,0,13.91,0,0,4.28,0,0,1.07,0,0,0
21Day,10.71,0,0,748.24,4.02,18.74,0,2.68,0,0,0,1.34,0,4.02,2.68,10.71,1519.24,42.83,22.76,0,0,5.35,0,38.82,6.69,0,1.34,5.35,21.42,0,1.34,5.35,10.71,2.68,0,0,4.02
3Month,0.32,2.56,1.28,2174.06,1.92,0,4.8,0.32,7.04,8.96,0,40.63,18.24,2.24,17.28,37.43,110.06,44.15,11.2,2.88,0.64,3.2,4.48,16.32,0.32,2.24,1.6,0.64,12.48,8,0.64,0,0,0.32,5.12,7.04,9.92
22Month,0.55,2.19,0.55,365.71,2.19,0,3.83,0,0.55,1.09,2.19,33.35,6.01,0.55,5.47,3.83,62.87,25.69,5.47,0,1.64,1.09,0,7.65,0.55,0.55,0.55,0,0.55,1.09,0,0.55,0,0,0,0,3.28
