stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,0,0,0,0,0,0,2.14,2.14,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.34,1.34,216.84,12.05,0,2.68,0,0,1.34,0,0,5.35,0,1.34,30.79,1.34,12.05,2.68,17.4,0,0,2.68,1.34,17.4,6.69,6.69,0,5.35,5.35,0,0,2.68,1.34,0,0,0
3Month,0.32,2.24,114.22,52.47,0.64,0,2.88,0.32,21.76,7.04,0,34.55,14.72,1.28,709.01,0.32,8.64,6.72,12.16,5.12,0,2.88,1.92,1.92,0.32,22.08,0.32,0.96,4.8,7.04,0.32,0.32,0.32,3.84,4.16,7.68
22Month,0,2.73,114.25,22.41,0,0,1.09,0,27.88,7.65,1.64,86.37,4.37,0,1084.56,1.09,1.64,4.92,3.83,0,2.73,0.55,0.55,0.55,0.55,27.33,0,0.55,2.19,1.09,1.09,0.55,0,1.64,0,2.73
