stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,1.06979114146608,0,0,0,0,0,0,0,0,1.06979114146608,0,2.13958228293216,0,0,0,0,2.13958228293216,0,0,0,0,0
21Day,0,0,6.69266544101654,1.33853308820331,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,1.33853308820331,1.33853308820331,0,0,0,0,0
3Month,0.639898599108391,0.319949299554195,5.75908739197552,0,1.59974649777098,2.87954369598776,2.23964509687937,1.91969579732517,0.639898599108391,6.39898599108391,0.639898599108391,1.91969579732517,2.55959439643356,1.27979719821678,0.639898599108391,0.319949299554195,0.639898599108391,0.319949299554195,0,0.639898599108391,0,0.319949299554195,0.639898599108391,2.23964509687937
22Month,1.09330930239487,1.09330930239487,1.09330930239487,0,0,5.46654651197433,4.37323720957947,2.18661860478973,0.546654651197433,7.65316511676407,0,0,1.09330930239487,0.546654651197433,0,1.09330930239487,0,0.546654651197433,0,0.546654651197433,0.546654651197433,0,0,0
