stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,61.3,4.09,0,0,0,0,0,0,20.43,32.69,0,0,0,28.6,8.17,12.26,93.99,0,12.26,0,0,24.52,2071.81,1965.56,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,0,0,10.7,1.07,7.49,0,2.14,0,1.07,0,0,0,0,1.07,1.07,14.98,25.67,1.07,34.23,0,0,0,0,335.91,86.65,1955.58,3.21,41.72,1.07,0,0,14.98,1.07,0,2.14,0,0,0
21Day,187.39,1.34,1.34,80.31,4.02,58.9,0,132.51,0,2.68,0,0,2.68,6.69,18.74,2.68,5.35,61.57,89.68,50.86,0,0,4.02,0,124.48,20.08,1867.25,1.34,18.74,38.82,0,0,5.35,1.34,175.35,1.34,0,0,5.35
3Month,0,0.96,13.12,104.3,0,0,0.32,1.92,13.44,26.56,0.32,0,183.33,50.55,1.28,184.29,4.8,93.75,16.96,109.74,9.92,8,10.88,29.12,7.04,0.96,3410.66,6.72,0.64,11.52,0.32,42.87,1.28,0,0,0,13.76,5.12,43.19
22Month,1.64,20.23,44.83,63.96,0,0,7.65,1.64,6.56,34.44,5.47,0,303.94,20.77,1.09,127.92,0,8.2,47.01,95.12,0.55,17.49,6.56,11.48,1.64,0,5420.08,8.2,8.75,1.09,0,1.09,2.19,1.64,0,1.64,1.64,0,16.95
