stage,Immune.cell,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.cell
24hpf,0,0,4.08640457285017,0,4.08640457285017,53.1232594470523,0,0,0
72hpf,0,0,2.13958228293216,0,7.48853799026255,7.48853799026255,1.06979114146608,1.06979114146608,1.06979114146608
21Day,1.33853308820331,1.33853308820331,4.01559926460992,0,4.01559926460992,2.67706617640661,1.33853308820331,1.33853308820331,0
3Month,0,0,0.319949299554195,0.319949299554195,0,0,0,0,0
