stage,Endothelial.cell,Enterocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Primordial.germ.cell,T.cell
21Day,0,0,2.67706617640661,0,0,0,8.03119852921984,0,0,1.33853308820331,0,1.33853308820331
3Month,0,0,0,0.639898599108391,0,0,0.319949299554195,0,4.15934089420454,0,0,0
22Month,0.546654651197433,0.546654651197433,0,0.546654651197433,1.09330930239487,1.09330930239487,0.546654651197433,0.546654651197433,0,0,1.09330930239487,0
