stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,77.64,65.38,0,277.88,4.09,0,0,4.09,0,0,4.09,0,85.81,0,0,0,0,24.52,200.23,261.53,784.59,0,0,0,0,261.53,6677.19,0,0,93.99,0,0,0,0,0,32.69,0,0,0
72hpf,74.89,38.51,0,134.79,34.23,80.23,0,6.42,0,1.07,4.28,0,0,0,0,11.77,0,40.65,193.63,31.02,426.85,0,14.98,8.56,3.21,2188.79,2286.14,4.28,19.26,282.42,8.56,1.07,160.47,4.28,6.42,22.47,0,0,0
21Day,95.04,10.71,2.68,254.32,14.72,429.67,0,96.37,0,4.02,14.72,0,0,13.39,12.05,133.85,20.08,16.06,68.27,53.54,329.28,0,1.34,52.2,1.34,757.61,732.18,8.03,21.42,133.85,65.59,17.4,87,13.39,44.17,14.72,0,0,56.22
3Month,0.96,19.52,3.84,99.82,1.92,0,2.56,6.72,0.64,21.44,41.59,0,0,142.06,35.83,7.36,32.63,8,19.52,34.23,56.31,8,0.32,20.16,8.96,10.24,4.16,8.64,10.88,2.24,7.04,376.26,2.24,0,0,1.28,15.68,228.76,52.79
22Month,0.55,22.41,6.01,36.08,0,0,4.37,2.19,0,12.03,68.88,13.67,0,349.86,12.03,11.48,42.09,1.64,7.65,38.81,50.84,0.55,15.85,9.84,1.09,6.01,2.73,8.2,14.21,1.09,1.64,36.63,9.29,6.01,0.55,0,0.55,1.09,10.93
