stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.44,0,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,7.49,0,1.07,0,1.07,0,0,0,0,0,0,0,0,0,0,20.33,2.14,19.26,4.28,0,5.35,0,0,3.21,4.28,0,0,0,0,0,0,0,1.07,0,0,0,0
21Day,2.68,4.02,4.02,24.09,0,12.05,0,1.34,0,0,0,0,5.35,0,0,46.85,4.02,2.68,12.05,9.37,0,0,1.34,0,5.35,5.35,0,1.34,0,1.34,4.02,1.34,2.68,0,0,0,0,0
3Month,0.96,32.31,16.96,80.95,0,0,3.2,0.32,0.32,52.79,13.12,0,585.83,13.44,1.28,518.64,9.28,17.28,36.79,17.6,0.96,0.64,16.64,3.2,0.64,0,20.48,2.24,0,0.64,12.16,89.59,2.24,0,0.96,7.36,14.4,10.56
22Month,1.09,58.49,13.67,74.35,1.64,0,2.73,2.73,0,25.15,21.32,7.65,1041.92,10.93,2.73,457,1.09,7.11,57.4,38.27,0.55,13.12,13.67,2.19,2.73,0,26.79,6.01,1.09,0,1.09,13.12,2.19,1.09,0,6.56,0,11.48
