stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,24.52,138.94,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,5.35,0,4.28,0,5.35,0,0,0,0,0,0,0,0,0,0,4.28,11.77,2.14,8.56,0,1.07,0,0,118.75,33.16,1.07,1.07,0,8.56,0,0,7.49,0,1.07,0,0,0
21Day,6.69,1.34,0,16.06,2.68,10.71,0,2.68,0,1.34,1.34,0,1.34,2.68,2.68,1.34,8.03,12.05,2.68,29.45,0,0,6.69,1.34,54.88,20.08,0,0,0,9.37,0,0,1.34,0,0,0,0,1.34
3Month,0,5.76,1.6,37.43,0.64,0,0,1.6,0.32,4.8,10.24,0.32,31.04,13.12,0.96,18.88,2.88,11.84,7.36,25.28,3.52,0,2.88,5.76,1.6,0.64,2.24,0.64,0,0.96,0.96,9.28,0.32,0,0,4.8,7.04,5.76
22Month,0,6.01,1.64,18.04,1.09,0,0.55,0,0,4.92,24.6,4.92,115.89,14.76,1.09,40.45,1.64,5.47,7.11,16.4,0.55,2.73,1.09,1.09,2.19,1.64,3.28,0,0.55,0,0,2.73,2.73,0.55,0,0.55,0.55,2.19
