stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,20.43,0,0,0,0,0,0,0,4.09,0,0,0,0,0,12.26,8.17,81.73,0,0,0,0,20.43,212.49,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,35.3,1.07,0,34.23,47.07,36.37,0,0,0,2.14,0,0,2.14,0,1.07,0,13.91,75.96,5.35,85.58,0,1.07,8.56,0,4263.12,257.82,2.14,149.77,0,48.14,3.21,2.14,292.05,0,2.14,29.95,0,0,0
21Day,26.77,5.35,2.68,69.6,16.06,30.79,0,10.71,0,4.02,0,0,6.69,1.34,10.71,9.37,2.68,21.42,5.35,91.02,0,2.68,13.39,1.34,1337.19,139.21,6.69,29.45,0,18.74,45.51,6.69,49.53,8.03,14.72,12.05,0,0,5.35
3Month,0.96,2.88,1.28,103.66,3.84,0,1.6,0.96,1.6,6.08,0.96,0,53.11,5.12,0,9.28,2.88,8,6.4,46.71,14.4,0,4.48,4.16,16.64,2.24,17.92,1.92,0,1.6,1.6,37.11,7.68,0.32,0,5.12,16,2.88,3.2
22Month,0,16.4,1.64,54.12,3.28,0,0.55,2.73,4.92,12.57,33.35,0,217.57,3.28,1.09,5.47,0.55,8.75,11.48,50.84,4.37,20.23,2.19,1.09,35.53,11.48,23.51,6.01,0.55,0.55,1.09,50.84,28.43,1.64,0,7.65,2.19,0.55,2.73
