stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,2.14,1.07,1.07,0,0,0,0,0,0,0,0,0,0,1.07,2.14,0,2.14,0,0,0,0,5.35,4.28,0,0,0,2.14,0,10.7,1.07,0,0,0,0,0
21Day,0,0,0,8.03,0,2.68,0,0,0,0,0,0,0,0,0,0,0,1.34,0,5.35,0,0,0,0,1.34,1.34,0,0,0,2.68,2.68,95.04,0,1.34,0,0,4.02,0
3Month,1.92,3.2,1.6,45.11,0.32,0,0.64,0.32,0.32,9.6,10.24,0.32,55.67,17.92,0.96,20.48,5.12,12.16,14.4,16.96,3.2,0.32,5.12,5.76,4.48,0.64,3.52,2.56,0,1.92,17.92,2765.32,2.88,0,0.64,13.44,900.02,18.56
22Month,0,0,2.19,1.64,0,0,1.09,0,0,1.09,3.83,0,30.61,0,0,6.56,0,0,3.28,5.47,0.55,0,1.09,0,1.09,0.55,1.09,0.55,8.75,1.09,3.83,834.74,1.09,0,0,0,7.65,0.55
