stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3456182914007,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,4.01559926460992,2.67706617640661,1.33853308820331,0,2.67706617640661,0,0,1.33853308820331,0,0,0
3Month,0.319949299554195,0.319949299554195,1.27979719821678,0,0,0,0,2.23964509687937,0.319949299554195,0,0.639898599108391,0,1.27979719821678,1.91969579732517,0.319949299554195,3.19949299554195,0,0.319949299554195,0,0,0,0.319949299554195,0.319949299554195,0.959847898662586,0.319949299554195,0.959847898662586
22Month,0.546654651197433,1.09330930239487,2.18661860478973,0.546654651197433,0.546654651197433,1.09330930239487,1.6399639535923,40.9990988398075,1.6399639535923,0.546654651197433,4.37323720957947,0.546654651197433,1.09330930239487,3.2799279071846,0,2.18661860478973,0.546654651197433,0,0.546654651197433,0,0.546654651197433,0.546654651197433,3.82658255838203,0,0,0
