stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,12.26,0,0,0,0,0,0,0,20.43,0,0,0,0,0,20.43,20.43,12.26,0,0,0,0,0,49.04,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,13.91,0,83.44,0,0,0,1.07,0,0,0,0,0,0,1.07,59.91,1.07,14.98,0,2.14,0,0,29.95,8.56,0,1.07,19.26,0,0,8.56,2.14,0,0,0,0,0
21Day,6.69,0,1.34,21.42,2.68,32.12,0,2.68,1.34,1.34,0,0,2.68,0,8.03,5.35,0,17.4,2.68,37.48,0,0,1.34,0,26.77,5.35,1.34,0,32.12,2.68,2.68,2.68,9.37,21.42,2.68,0,0,4.02
3Month,0,1.28,0,12.16,0.32,0,0,0,0.32,3.2,0.32,0,4.16,1.92,0.64,1.6,0.32,10.56,0.32,37.43,22.08,0,0.32,0.32,0.64,0,0.64,0,0.64,0.32,3.2,0.64,0,0,0.64,0.64,2.88,3.84
22Month,0,2.19,0,1.64,0,0,1.09,1.09,0,3.28,4.92,0,10.39,1.64,1.09,3.28,0.55,3.28,2.73,62.32,2.19,0,0.55,0,0,1.09,0.55,0,0,0.55,4.92,3.28,0,0,0.55,0.55,0,2.73
