stage,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0
21Day,1.33853308820331,1.33853308820331,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0,0,0,0,0,0,0
3Month,0,7.0388845901923,0.319949299554195,0.639898599108391,1.91969579732517,0.639898599108391,0.639898599108391,1.27979719821678,2.23964509687937,0.319949299554195,0.639898599108391,0.319949299554195,0.639898599108391,0.959847898662586,0.639898599108391,0.319949299554195,2.23964509687937
