stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,85.81,0,0,53.12,8.17,0,0,0,12.26,0,0,0,4.09,0,16.35,8.17,57.21,40.86,0,0,0,4.09,44.95,1205.49,0,0,36.78,0,0,0,0,0,4.09,0,0,0
72hpf,31.02,2.14,0,73.82,11.77,11.77,1.07,0,2.14,0,1.07,0,0,0,105.91,25.67,4.28,85.58,0,62.05,3.21,1.07,1127.56,156.19,9.63,4.28,35.3,8.56,0,34.23,3.21,1.07,0,0,0,0
21Day,25.43,1.34,0,70.94,13.39,21.42,13.39,1.34,22.76,0,10.71,0,9.37,2.68,1.34,13.39,4.02,89.68,0,1.34,45.51,0,645.17,32.12,4.02,4.02,34.8,22.76,13.39,13.39,4.02,8.03,2.68,0,0,4.02
3Month,2.56,4.16,0,26.24,0,0,1.28,3.84,24.64,0.32,9.6,2.24,0.32,2.88,2.56,6.72,1.28,2.56,0.96,0,24.96,0.64,9.28,0,5.76,0,0,0.96,7.04,0,0,0,0.32,0.96,0.96,0.32
22Month,2.19,24.05,1.09,32.25,0,0,0.55,2.73,24.05,11.48,40.45,1.09,0.55,5.47,1.09,1.64,2.73,14.21,0,2.73,19.68,0,9.29,0,9.29,0.55,0.55,0,26.79,1.64,0,0,0,0,0,0
