stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,0,2.13958228293216,0,0,0,0,0,0,1.06979114146608,1.06979114146608,1.06979114146608,0,0,0
21Day,0,0,0,0,0,0,2.67706617640661,0,0,0,0,1.33853308820331,0,0
3Month,0.319949299554195,0,0,0.639898599108391,0.639898599108391,0,0,0,0,0,0,0,3.51944229509615,8.95858038751747
22Month,0,0,0.546654651197433,0.546654651197433,0,0,0,0.546654651197433,0,0,0,0,2.18661860478973,0
