stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,8.17,0,16.35,0,4.09,0,0,0,0,0,0,0,0,0,0,4.09,20.43,44.95,0,0,0,0,24.52,339.17,0,0,0,16.35,0,0,0,0,0,0,0,0
72hpf,14.98,6.42,0,16.05,1.07,7.49,0,0,0,0,0,0,0,2.14,0,11.77,19.26,3.21,25.67,0,4.28,3.21,0,70.61,80.23,1.07,0,0,14.98,6.42,0,9.63,0,5.35,0,0,0
21Day,20.08,4.02,1.34,38.82,0,25.43,0,22.76,0,2.68,0,4.02,2.68,17.4,1.34,0,17.4,9.37,37.48,0,0,2.68,0,18.74,34.8,0,1.34,0,25.43,5.35,2.68,4.02,1.34,0,0,0,6.69
3Month,1.6,8.32,4.48,85.75,0.64,0,3.84,5.12,8.64,23.68,0.32,628.38,16.64,6.72,59.83,8.64,20.8,23.04,26.88,3.2,0.64,10.88,6.08,3.2,1.6,5.76,2.24,0,0.64,13.12,138.22,2.24,0.32,0.64,14.4,59.51,26.88
22Month,0.55,4.92,4.37,30.07,0,0,0.55,3.28,2.73,21.87,8.75,379.92,12.57,12.57,32.8,0,3.28,28.43,24.6,1.09,10.39,3.28,0,1.64,0,3.28,6.01,8.2,0.55,1.09,47.01,2.73,2.19,0,0,0,11.48
