stage,Cardiomyocyte,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,T.cell
24hpf,0,8.17280914570035,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,8.17280914570035,20.4320228642509,0,0,0,0,0
72hpf,0,1.06979114146608,0,0,0,0,0,0,0,0,0,4.27916456586431,2.13958228293216,0,0,0,0,0
21Day,2.67706617640661,5.35413235281323,1.33853308820331,0,0,2.67706617640661,1.33853308820331,1.33853308820331,1.33853308820331,12.0467977938298,0,5.35413235281323,5.35413235281323,1.33853308820331,0,1.33853308820331,0,0
3Month,0,0,0,0,0,0,0,0,0.319949299554195,0,0,0,0,0,0.639898599108391,0,0,0
22Month,0,0.546654651197433,0,1.6399639535923,3.2799279071846,1.09330930239487,0,0,0,0.546654651197433,0.546654651197433,0,0,0,0,0.546654651197433,0.546654651197433,0.546654651197433
