stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Nephron.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,28.6048320099512,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,1.06979114146608,0,2.13958228293216,1.06979114146608,0
21Day,0,0,1.33853308820331,1.33853308820331,0,0,0,0,1.33853308820331,0,0,0,0
3Month,0,1.27979719821678,0,0,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,1.27979719821678,0,0.319949299554195,1.59974649777098
