stage,Endothelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,0,0,0,24.518427437101,0,0
72hpf,0,5.34895570733039,0,0,0,0,0,0,0,4.27916456586431,3.20937342439823,0,0
21Day,0,4.01559926460992,0,0,0,0,0,1.33853308820331,0,0,0,1.33853308820331,0
3Month,0,0,0,0.319949299554195,0,0,0.319949299554195,0,0.639898599108391,0,0,0,0.319949299554195
22Month,0.546654651197433,0,0.546654651197433,0,1.09330930239487,10.3864383727512,0,0,0.546654651197433,0,0,0,0
