stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mt.rich.cell
21Day,1.33853308820331,2.67706617640661,0,1.33853308820331,0,0
22Month,0,0,0.546654651197433,0,1.09330930239487,0.546654651197433
