stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,20.4320228642509,0,0,0,0,0,0,0
72hpf,1.06979114146608,1.06979114146608,0,0,9.6281202731947,0,1.06979114146608,0,2.13958228293216,5.34895570733039,0,1.06979114146608
21Day,1.33853308820331,0,2.67706617640661,0,4.01559926460992,2.67706617640661,0,1.33853308820331,0,4.01559926460992,1.33853308820331,0
22Month,0,0,0,1.6399639535923,0,0,0,0,0,0,0,0
