stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,1.07,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,1.07,0,0,0,0,0,0,0,0,0
21Day,1.34,0,0,174.01,0,91.02,0,1.34,0,0,0,0,0,9.37,0,0,25.43,2.68,1.34,0,0,0,0,4.02,2.68,0,1.34,1.34,4.02,0,1.34,0,0,1.34
3Month,0.64,4.16,2.88,1566.79,0.32,0,9.92,0,4.16,10.24,0.32,37.11,15.68,2.24,19.2,5.12,305.23,13.44,14.4,3.52,0.96,3.2,1.92,2.24,0.64,3.2,1.92,0.32,12.16,14.4,0.96,6.72,7.04,19.52
22Month,0,1.64,1.09,154.7,0,0,3.28,0,3.28,2.19,1.64,47.01,3.83,1.64,6.56,1.09,88.56,4.37,5.47,0,0.55,0.55,0,0.55,0.55,1.64,0.55,0,1.64,9.29,1.09,1.09,0,3.83
