stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,16.35,0,0,0,0,32.69,143.02,0,0,16.35,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,5.35,0,6.42,0,0,0,2.14,0,1.07,0,1.07,0,1.07,0,2.14,6.42,5.35,22.47,0,0,0,1.07,41.72,27.81,0,1.07,17.12,0,0,5.35,1.07,3.21,7.49,0,0,0
21Day,2.68,4.02,0,30.79,5.35,9.37,0,5.35,1.34,9.37,0,2.68,5.35,8.03,0,5.35,6.69,17.4,29.45,0,0,2.68,0,30.79,21.42,0,1.34,9.37,1.34,0,5.35,0,4.02,1.34,1.34,0,9.37
3Month,0.96,8,1.28,26.88,0,0,0.96,0.64,1.28,37.11,0.32,27.52,15.04,0.96,9.6,2.24,12.16,13.76,14.72,2.56,0.32,3.2,1.6,1.28,0,1.28,0.64,1.28,1.6,1.92,0.32,0,0,0,3.52,2.56,15.36
22Month,0,9.29,1.64,20.77,0,0,1.64,1.09,3.28,86.37,6.01,82,10.39,2.19,26.24,0.55,4.37,31.16,19.68,0,3.83,1.09,0,0,0.55,1.09,1.09,0,0,1.64,2.19,0,0,0,0,0,4.92
