stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,36.78,0,0,0,12.26,0,0,0,0,0,0,0,0
72hpf,0,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,14.98,0,3.21,0,2.14,0,0,6.42,2.14,0,0,0,3.21,0,0,20.33,0,6.42,0,0,0
21Day,0,0,0,87,1.34,2.68,0,0,0,0,0,2.68,0,1.34,0,0,40.16,0,13.39,0,0,0,0,6.69,10.71,0,1.34,0,6.69,1.34,0,25.43,0,21.42,0,0,0
3Month,0.32,0.32,0.32,30.08,0,0,0.64,0,0.96,0.96,0,67.51,1.6,0,3.84,0.64,11.84,0.96,2.24,0.64,0,0.96,0.64,0.96,0,0.32,0,0,0,1.28,4.16,0.32,0,1.6,0.32,0.64,0.96
22Month,0,0.55,0,3.83,0,0,0.55,0.55,0.55,1.09,1.09,84.73,0,1.09,6.01,0,1.09,2.19,2.73,0,2.19,0,0.55,0,0,1.09,0.55,0.55,0,0,0.55,0.55,0.55,0,0.55,0,1.09
