stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,212.49,24.52,0,0,0,4.09,36.78,110.33,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,2.14,13.91,0,6.42,5.35,11.77,0,1.07,0,0,3.21,1.07,0,0,1.07,0,6.42,105.91,21.4,32.09,0,1.07,1.07,2.14,81.3,44.93,1.07,2.14,0,24.61,0,1.07,24.61,1.07,6.42,0,0,0
21Day,2.68,4.02,4.02,61.57,0,30.79,0,5.35,0,5.35,4.02,0,1.34,2.68,6.69,1.34,1.34,73.62,48.19,18.74,0,0,5.35,4.02,22.76,12.05,1.34,0,0,12.05,5.35,1.34,9.37,1.34,0,0,0,6.69
3Month,1.28,14.4,18.24,155.18,0.64,0,1.92,0.96,0.32,46.71,81.27,0.32,182.05,40.95,1.28,54.71,13.44,29.76,286.35,33.59,4.48,0.64,24.64,11.52,9.28,0.64,11.52,14.08,0,1.92,5.76,64.31,7.04,0.32,0.32,8.64,19.52,14.08
22Month,0,16.95,7.65,44.28,0.55,0,2.73,1.64,0,31.16,258.57,9.29,252.55,18.59,2.73,56.31,3.28,10.39,238.34,22.96,1.64,3.83,10.39,0.55,4.37,2.19,14.76,6.56,2.19,1.64,0.55,31.16,1.09,1.64,0,1.64,0.55,6.01
