stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,187.97,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,20.43,310.57,0,0,0,0,8.17,249.27,0,0,0,228.84,0,0,0,4.09,0,0,0,0,0
72hpf,8.56,0,0,94.14,3.21,6.42,0,0,0,0,0,0,0,0,0,0,14.98,482.48,1.07,157.26,0,1.07,1.07,0,39.58,42.79,0,0,0,514.57,1.07,0,0,4.28,0,23.54,0,0,0
21Day,8.03,0,0,53.54,0,2.68,0,0,0,0,0,0,0,0,2.68,0,6.69,53.54,4.02,151.25,0,0,8.03,0,14.72,14.72,0,0,0,202.12,5.35,0,0,1.34,1.34,4.02,0,0,2.68
3Month,1.6,2.88,0.64,40.31,0,0,0.96,0,0.64,4.16,9.6,0,53.43,5.12,1.92,11.2,1.92,189.41,15.36,176.93,15.68,0,7.04,2.24,0.64,0.32,0.64,1.6,0,3.52,3.52,0.64,104.3,0.32,0,9.28,1.6,42.87,6.08
22Month,1.64,1.64,3.83,27.33,0,0,1.09,0.55,0,1.64,9.84,7.11,88.01,2.19,4.92,9.84,0.55,12.03,13.12,80.36,0,0.55,0,0,0.55,0,0.55,1.64,1.09,1.64,1.64,0,30.61,0.55,0,1.09,1.09,0,3.83
