stage,Endothelial.cell,Epithelial.cell,Granulosa.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Retinal.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017
72hpf,0,0,0,0,0,0,0,3.20937342439823,0,0,0,7.48853799026255
21Day,1.33853308820331,1.33853308820331,0,0,0,1.33853308820331,2.67706617640661,4.01559926460992,2.67706617640661,2.67706617640661,1.33853308820331,41.4945257343025
3Month,0,0,0,0.639898599108391,0.639898599108391,0,0,0,0,0,0,0.639898599108391
22Month,0.546654651197433,1.09330930239487,0.546654651197433,2.18661860478973,0,0.546654651197433,0,0,0,0,0,0
