stage,Cardiomyocyte,Endothelial.cell,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,8.17280914570035,0,0,12.2592137185505,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,2.13958228293216,0,1.06979114146608,0,22.4656139707876,1.06979114146608,0,2.13958228293216,0,0,0
21Day,0,1.33853308820331,0,0,0,0,0,0,1.33853308820331,0,6.69266544101654,1.33853308820331,0,0,0,0,1.33853308820331
3Month,0,0,0.319949299554195,0.959847898662586,0,0,0.639898599108391,0.639898599108391,0,0,0,0,0.319949299554195,0,0.319949299554195,0.319949299554195,0
22Month,0,0,0,1.6399639535923,0.546654651197433,0.546654651197433,0,0,0,1.09330930239487,0.546654651197433,0,0,0,1.6399639535923,0,0
